qid,pid,score
1108939,3699874,-10.819778284410283
1108939,5063769,-10.819778284410283
1108939,7460065,-10.819778284410283
1108939,187345,-10.819778284410283
1108939,2004681,-10.819778284410283
1108939,2004681,-10.819778284410283
1112389,2662003,-8.047189562170502
1112389,6761383,-8.047189562170502
1112389,6761383,-8.047189562170502
1112389,6761383,-8.047189562170502
1112389,3678010,-8.047189562170502
1112389,5415258,-8.958797346140274
1112389,1139027,-8.958797346140274
1112389,4031161,-8.958797346140274
1112389,4840638,-8.958797346140274
1112389,3658050,-8.958797346140274
1112389,7006872,-9.036403564716622
1112389,841675,-9.036403564716622
1112389,6424161,-9.599828525561206
1112389,5892679,-9.599828525561206
1112389,2086174,-9.599828525561206
1112389,643305,-9.704060527839234
1112389,4926767,-9.704060527839234
1112389,6684793,-9.704060527839234
1112389,953836,-9.704060527839234
1112389,313391,-9.729550745276567
1112389,2787846,-9.729550745276567
1112389,794128,-9.729550745276567
1112389,6849327,-9.729550745276567
1112389,6320748,-9.729550745276567
1112389,3003133,-9.729550745276567
1112389,5278872,-9.729550745276567
1112389,4434119,-9.729550745276567
1112389,5128160,-9.729550745276567
1112389,1880291,-9.729550745276567
1112389,5594376,-9.729550745276567
1112389,1733656,-9.729550745276567
1112389,6104684,-9.729550745276567
1112389,2171098,-9.729550745276567
1112389,893286,-9.729550745276567
1112389,4036648,-9.729550745276567
1112389,5836455,-9.729550745276567
1112389,6587084,-9.729550745276567
1112389,8224799,-9.729550745276567
1112389,8224803,-9.729550745276567
1112389,6351715,-10.292975706121151
1112389,2490152,-10.292975706121151
1112389,2172481,-10.292975706121151
1112389,1409477,-10.292975706121151
1112389,1467721,-10.292975706121151
1112389,6695217,-10.292975706121151
1112389,4417351,-10.292975706121151
1112389,7971541,-10.292975706121151
1112389,1773943,-10.292975706121151
1112389,1884917,-10.292975706121151
1112389,2306999,-10.292975706121151
1112389,7686444,-10.292975706121151
1112389,8204295,-10.345091707260165
1112389,7518536,-10.39720770839918
1112389,1456372,-10.39720770839918
1112389,2212058,-10.39720770839918
1112389,313387,-10.39720770839918
1112389,3174932,-10.39720770839918
1112389,3319374,-10.39720770839918
1112389,2577674,-10.39720770839918
1112389,734866,-10.39720770839918
1112389,1229022,-10.39720770839918
1112389,7524279,-10.39720770839918
1112389,2732196,-10.39720770839918
1112389,3036707,-10.39720770839918
1112389,173383,-10.39720770839918
1112389,173383,-10.39720770839918
1112389,146980,-10.39720770839918
1112389,8469497,-10.39720770839918
1112389,7204199,-10.39720770839918
1112389,7491451,-10.39720770839918
1112389,1052221,-10.39720770839918
1112389,1188468,-10.39720770839918
1112389,1188468,-10.39720770839918
1112389,1188468,-10.39720770839918
1112389,3538985,-10.39720770839918
1112389,5303285,-10.39720770839918
1112389,5389975,-10.39720770839918
1112389,4711239,-10.39720770839918
1112389,6356913,-10.39720770839918
1112389,6558602,-10.39720770839918
1112389,7984122,-10.39720770839918
1112389,6985421,-10.39720770839918
1112389,2161219,-10.39720770839918
1112389,8137674,-10.39720770839918
1112389,8137674,-10.39720770839918
1112389,8137674,-10.39720770839918
1112389,8285817,-10.39720770839918
1112389,8079047,-10.39720770839918
1112389,8137192,-10.39720770839918
1112389,2092748,-10.39720770839918
1112389,974759,-10.39720770839918
1112389,7603657,-10.39720770839918
1112389,8167862,-10.39720770839918
1112389,4600699,-10.39720770839918
1112389,789367,-10.39720770839918
1112389,7557314,-10.414313176302118
1112389,2560289,-10.414313176302118
1112389,936024,-10.603182002871963
1112389,2086176,-10.603182002871963
1112389,1709038,-10.603182002871963
792752,2662003,-3.2188758248682006
792752,6761383,-3.2188758248682006
792752,6761383,-3.2188758248682006
792752,6761383,-3.2188758248682006
792752,3678010,-3.2188758248682006
792752,5415258,-3.58351893845611
792752,1139027,-3.58351893845611
792752,4031161,-3.58351893845611
792752,4840638,-3.58351893845611
792752,3658050,-3.58351893845611
792752,2510984,-3.6971782569286313
792752,2490152,-3.7013019741124937
792752,6695217,-3.7013019741124937
792752,4417351,-3.7013019741124937
792752,1773943,-3.7013019741124937
792752,313391,-3.891820298110627
792752,2787846,-3.891820298110627
792752,794128,-3.891820298110627
792752,4006310,-3.891820298110627
792752,6849327,-3.891820298110627
792752,6320748,-3.891820298110627
792752,3003133,-3.891820298110627
792752,5278872,-3.891820298110627
792752,4434119,-3.891820298110627
792752,5128160,-3.891820298110627
792752,1880291,-3.891820298110627
792752,7006872,-3.891820298110627
792752,5594376,-3.891820298110627
792752,1733656,-3.891820298110627
792752,6104684,-3.891820298110627
792752,2171098,-3.891820298110627
792752,893286,-3.891820298110627
792752,4036648,-3.891820298110627
792752,5836455,-3.891820298110627
792752,6587084,-3.891820298110627
792752,8224799,-3.891820298110627
792752,8224803,-3.891820298110627
792752,841675,-3.891820298110627
792752,7843939,-3.912023005428146
792752,7843939,-3.912023005428146
792752,7843939,-3.912023005428146
792752,3699874,-3.912023005428146
792752,7460065,-3.912023005428146
792752,2004681,-3.912023005428146
792752,2004681,-3.912023005428146
792752,5646112,-3.912023005428146
792752,1316682,-4.0312864262549635
792752,936024,-4.102643365036796
792752,7174016,-4.102643365036796
792752,4804582,-4.102643365036796
792752,7707248,-4.102643365036796
792752,7707248,-4.102643365036796
792752,7707248,-4.102643365036796
792752,7087848,-4.102643365036796
792752,936030,-4.102643365036796
792752,7518536,-4.1588830833596715
792752,1456372,-4.1588830833596715
792752,643305,-4.1588830833596715
792752,2212058,-4.1588830833596715
792752,313387,-4.1588830833596715
792752,3174932,-4.1588830833596715
792752,3319374,-4.1588830833596715
792752,2577674,-4.1588830833596715
792752,734866,-4.1588830833596715
792752,1229022,-4.1588830833596715
792752,7524279,-4.1588830833596715
792752,2732196,-4.1588830833596715
792752,3036707,-4.1588830833596715
792752,173383,-4.1588830833596715
792752,173383,-4.1588830833596715
792752,146980,-4.1588830833596715
792752,8469497,-4.1588830833596715
792752,7204199,-4.1588830833596715
792752,7491451,-4.1588830833596715
792752,4926767,-4.1588830833596715
792752,1052221,-4.1588830833596715
792752,1188468,-4.1588830833596715
792752,1188468,-4.1588830833596715
792752,1188468,-4.1588830833596715
792752,3538985,-4.1588830833596715
792752,5303285,-4.1588830833596715
792752,5389975,-4.1588830833596715
792752,4711239,-4.1588830833596715
792752,6356913,-4.1588830833596715
792752,6558602,-4.1588830833596715
792752,6684793,-4.1588830833596715
792752,7984122,-4.1588830833596715
792752,6985421,-4.1588830833596715
792752,2161219,-4.1588830833596715
792752,8137674,-4.1588830833596715
792752,8137674,-4.1588830833596715
792752,8137674,-4.1588830833596715
792752,8285817,-4.1588830833596715
792752,8079047,-4.1588830833596715
792752,8137192,-4.1588830833596715
792752,2092748,-4.1588830833596715
792752,953836,-4.1588830833596715
792752,974759,-4.1588830833596715
792752,7603657,-4.1588830833596715
792752,8167862,-4.1588830833596715
1119729,4840638,-8.55333223803211
1119729,5836455,-9.47823631699566
1119729,2662003,-9.656627474604601
1119729,6761383,-9.656627474604601
1119729,6761383,-9.656627474604601
1119729,6761383,-9.656627474604601
1119729,3678010,-9.656627474604601
1119729,974759,-9.704060527839234
1119729,6356913,-10.279424672742795
1119729,2787846,-10.28916653321199
1119729,425836,-10.292975706121151
1119729,419283,-10.410758741777535
1119729,419283,-10.410758741777535
1119729,419283,-10.410758741777535
1119729,5415258,-10.75055681536833
1119729,1139027,-10.75055681536833
1119729,4031161,-10.75055681536833
1119729,3658050,-10.75055681536833
1119729,1219407,-11.042921835724492
1119729,2599025,-11.042921835724492
1119729,734866,-11.090354888959125
1119729,2732196,-11.090354888959125
1119729,8469497,-11.090354888959125
1119729,6695217,-11.10390592233748
1119729,7457368,-11.614782914550442
1119729,7457368,-11.614782914550442
1119729,7457368,-11.614782914550442
1119729,6734975,-11.614782914550442
1119729,425715,-11.614782914550442
1119729,8488056,-11.618285980628055
1119729,4163465,-11.618285980628055
1119729,313391,-11.67546089433188
1119729,794128,-11.67546089433188
1119729,4006310,-11.67546089433188
1119729,6849327,-11.67546089433188
1119729,6320748,-11.67546089433188
1119729,3003133,-11.67546089433188
1119729,5278872,-11.67546089433188
1119729,4434119,-11.67546089433188
1119729,5128160,-11.67546089433188
1119729,1880291,-11.67546089433188
1119729,7006872,-11.67546089433188
1119729,5594376,-11.67546089433188
1119729,1733656,-11.67546089433188
1119729,6104684,-11.67546089433188
1119729,2171098,-11.67546089433188
1119729,893286,-11.67546089433188
1119729,4036648,-11.67546089433188
1119729,6587084,-11.67546089433188
1119729,8224799,-11.67546089433188
1119729,8224803,-11.67546089433188
1119729,841675,-11.67546089433188
1119729,7460065,-11.736069016284437
1119729,2004681,-11.736069016284437
1119729,2004681,-11.736069016284437
1119729,1526424,-11.797053102897426
1119729,7132895,-11.797053102897426
1119729,544630,-11.797053102897426
1119729,4907924,-11.797053102897426
1119729,8597375,-11.797053102897426
1119729,7223484,-12.019068140831838
1119729,3416300,-12.190147059454004
1119729,7246420,-12.190147059454004
1119729,4275466,-12.190147059454004
1119729,2784599,-12.190147059454004
1119729,2378998,-12.190147059454004
1119729,8227563,-12.190147059454004
1119729,919272,-12.190147059454004
1119729,8055138,-12.190147059454004
1119729,583628,-12.368608074891826
1119729,7186683,-12.429216196844383
1119729,1631702,-12.429216196844383
1119729,2787843,-12.429216196844383
1119729,3923459,-12.429216196844383
1119729,3923459,-12.429216196844383
1119729,3923459,-12.429216196844383
1119729,3505469,-12.429216196844383
1119729,2498207,-12.429216196844383
1119729,682112,-12.429216196844383
1119729,5619030,-12.429216196844383
1119729,73077,-12.429216196844383
1119729,1789175,-12.429216196844383
1119729,187345,-12.429216196844383
1119729,7518536,-12.476649250079015
1119729,1456372,-12.476649250079015
1119729,643305,-12.476649250079015
1119729,2212058,-12.476649250079015
1119729,313387,-12.476649250079015
1119729,3174932,-12.476649250079015
1119729,3319374,-12.476649250079015
1119729,2577674,-12.476649250079015
1119729,1229022,-12.476649250079015
1119729,7524279,-12.476649250079015
1119729,3036707,-12.476649250079015
1119729,173383,-12.476649250079015
1119729,173383,-12.476649250079015
1119729,146980,-12.476649250079015
1119729,7204199,-12.476649250079015
1119729,7491451,-12.476649250079015
1119729,4926767,-12.476649250079015
1105095,2662003,-8.047189562170502
1105095,6761383,-8.047189562170502
1105095,6761383,-8.047189562170502
1105095,6761383,-8.047189562170502
1105095,3678010,-8.047189562170502
1105095,4036648,-8.343256384156676
1105095,5415258,-8.958797346140274
1105095,1139027,-8.958797346140274
1105095,4031161,-8.958797346140274
1105095,4840638,-8.958797346140274
1105095,3658050,-8.958797346140274
1105095,6356913,-9.010913347279288
1105095,1409477,-9.194363417453042
1105095,7971541,-9.599828525561206
1105095,8362015,-9.599828525561206
1105095,8167862,-9.704060527839234
1105095,313391,-9.729550745276567
1105095,2787846,-9.729550745276567
1105095,794128,-9.729550745276567
1105095,6849327,-9.729550745276567
1105095,6320748,-9.729550745276567
1105095,3003133,-9.729550745276567
1105095,5278872,-9.729550745276567
1105095,4434119,-9.729550745276567
1105095,5128160,-9.729550745276567
1105095,1880291,-9.729550745276567
1105095,7006872,-9.729550745276567
1105095,5594376,-9.729550745276567
1105095,1733656,-9.729550745276567
1105095,6104684,-9.729550745276567
1105095,2171098,-9.729550745276567
1105095,893286,-9.729550745276567
1105095,5836455,-9.729550745276567
1105095,6587084,-9.729550745276567
1105095,8224799,-9.729550745276567
1105095,8224803,-9.729550745276567
1105095,841675,-9.729550745276567
1105095,1032704,-9.887510598012987
1105095,524839,-10.197716894763797
1105095,2172481,-10.292975706121151
1105095,6143709,-10.292975706121151
1105095,6942251,-10.292975706121151
1105095,7518536,-10.39720770839918
1105095,1456372,-10.39720770839918
1105095,643305,-10.39720770839918
1105095,2212058,-10.39720770839918
1105095,313387,-10.39720770839918
1105095,3174932,-10.39720770839918
1105095,3319374,-10.39720770839918
1105095,2577674,-10.39720770839918
1105095,734866,-10.39720770839918
1105095,1229022,-10.39720770839918
1105095,7524279,-10.39720770839918
1105095,2732196,-10.39720770839918
1105095,3036707,-10.39720770839918
1105095,173383,-10.39720770839918
1105095,173383,-10.39720770839918
1105095,146980,-10.39720770839918
1105095,8469497,-10.39720770839918
1105095,7204199,-10.39720770839918
1105095,7491451,-10.39720770839918
1105095,4926767,-10.39720770839918
1105095,1052221,-10.39720770839918
1105095,1188468,-10.39720770839918
1105095,1188468,-10.39720770839918
1105095,1188468,-10.39720770839918
1105095,3538985,-10.39720770839918
1105095,5303285,-10.39720770839918
1105095,5389975,-10.39720770839918
1105095,4711239,-10.39720770839918
1105095,6558602,-10.39720770839918
1105095,6684793,-10.39720770839918
1105095,7984122,-10.39720770839918
1105095,6985421,-10.39720770839918
1105095,2161219,-10.39720770839918
1105095,8137674,-10.39720770839918
1105095,8137674,-10.39720770839918
1105095,8137674,-10.39720770839918
1105095,8285817,-10.39720770839918
1105095,8079047,-10.39720770839918
1105095,8137192,-10.39720770839918
1105095,2092748,-10.39720770839918
1105095,953836,-10.39720770839918
1105095,974759,-10.39720770839918
1105095,7603657,-10.39720770839918
1105095,4600699,-10.39720770839918
1105095,789367,-10.39720770839918
1105095,5041867,-10.414313176302118
1105095,7711396,-10.632773779711947
1105095,1817683,-10.632773779711947
1105095,8013005,-10.745305245627847
1105095,2598780,-10.819778284410283
1105095,4859941,-10.819778284410283
1105095,6944981,-10.819778284410283
1105095,7038254,-10.819778284410283
1105095,2510984,-10.890864075323742
1105095,8026890,-10.986122886681096
1105095,8108491,-10.986122886681096
1105095,8108491,-10.986122886681096
1105095,8108491,-10.986122886681096
1105103,8224799,-7.783640596221254
1105103,8224803,-7.783640596221254
1105103,2662003,-8.047189562170502
1105103,6761383,-8.047189562170502
1105103,6761383,-8.047189562170502
1105103,6761383,-8.047189562170502
1105103,3678010,-8.047189562170502
1105103,2171098,-8.630938456608456
1105103,5415258,-8.958797346140274
1105103,1139027,-8.958797346140274
1105103,4031161,-8.958797346140274
1105103,4840638,-8.958797346140274
1105103,3658050,-8.958797346140274
1105103,7145334,-9.599828525561206
1105103,7145334,-9.599828525561206
1105103,7145334,-9.599828525561206
1105103,5713840,-9.599828525561206
1105103,643305,-9.704060527839234
1105103,173383,-9.704060527839234
1105103,173383,-9.704060527839234
1105103,3538985,-9.704060527839234
1105103,313391,-9.729550745276567
1105103,2787846,-9.729550745276567
1105103,794128,-9.729550745276567
1105103,6849327,-9.729550745276567
1105103,6320748,-9.729550745276567
1105103,3003133,-9.729550745276567
1105103,5278872,-9.729550745276567
1105103,4434119,-9.729550745276567
1105103,5128160,-9.729550745276567
1105103,1880291,-9.729550745276567
1105103,7006872,-9.729550745276567
1105103,5594376,-9.729550745276567
1105103,1733656,-9.729550745276567
1105103,6104684,-9.729550745276567
1105103,893286,-9.729550745276567
1105103,4036648,-9.729550745276567
1105103,5836455,-9.729550745276567
1105103,6587084,-9.729550745276567
1105103,841675,-9.729550745276567
1105103,8039227,-9.887510598012987
1105103,2510984,-10.197716894763797
1105103,5400856,-10.227308671603783
1105103,5400856,-10.227308671603783
1105103,3233453,-10.292975706121151
1105103,1040465,-10.292975706121151
1105103,7795952,-10.292975706121151
1105103,1311655,-10.292975706121151
1105103,3538978,-10.292975706121151
1105103,2490152,-10.292975706121151
1105103,5191271,-10.292975706121151
1105103,4145723,-10.292975706121151
1105103,363015,-10.292975706121151
1105103,2946270,-10.292975706121151
1105103,8129649,-10.292975706121151
1105103,1562029,-10.292975706121151
1105103,1562029,-10.292975706121151
1105103,1562029,-10.292975706121151
1105103,8362015,-10.292975706121151
1105103,1884917,-10.292975706121151
1105103,2306999,-10.292975706121151
1105103,6942251,-10.292975706121151
1105103,425836,-10.292975706121151
1105103,970905,-10.292975706121151
1105103,7929718,-10.292975706121151
1105103,7518536,-10.39720770839918
1105103,1456372,-10.39720770839918
1105103,2212058,-10.39720770839918
1105103,313387,-10.39720770839918
1105103,3174932,-10.39720770839918
1105103,3319374,-10.39720770839918
1105103,2577674,-10.39720770839918
1105103,734866,-10.39720770839918
1105103,1229022,-10.39720770839918
1105103,7524279,-10.39720770839918
1105103,2732196,-10.39720770839918
1105103,3036707,-10.39720770839918
1105103,146980,-10.39720770839918
1105103,8469497,-10.39720770839918
1105103,7204199,-10.39720770839918
1105103,7491451,-10.39720770839918
1105103,4926767,-10.39720770839918
1105103,1052221,-10.39720770839918
1105103,1188468,-10.39720770839918
1105103,1188468,-10.39720770839918
1105103,1188468,-10.39720770839918
1105103,5303285,-10.39720770839918
1105103,5389975,-10.39720770839918
1105103,4711239,-10.39720770839918
1105103,6356913,-10.39720770839918
1105103,6558602,-10.39720770839918
1105103,6684793,-10.39720770839918
1105103,7984122,-10.39720770839918
1105103,6985421,-10.39720770839918
1105103,2161219,-10.39720770839918
1105103,8137674,-10.39720770839918
1105103,8137674,-10.39720770839918
1105103,8137674,-10.39720770839918
1105103,8285817,-10.39720770839918
1105103,8079047,-10.39720770839918
1128373,8137674,-3.0602707946915624
1128373,8137674,-3.0602707946915624
1128373,8137674,-3.0602707946915624
1128373,8656493,-3.1815200383244315
1128373,1733656,-3.1986731175506815
1128373,2662003,-3.2188758248682006
1128373,6761383,-3.2188758248682006
1128373,6761383,-3.2188758248682006
1128373,6761383,-3.2188758248682006
1128373,3678010,-3.2188758248682006
1128373,1562029,-3.295836866004329
1128373,1562029,-3.295836866004329
1128373,1562029,-3.295836866004329
1128373,7457368,-3.4094961844768505
1128373,7457368,-3.4094961844768505
1128373,7457368,-3.4094961844768505
1128373,7021144,-3.4094961844768505
1128373,7021144,-3.4094961844768505
1128373,7021144,-3.4094961844768505
1128373,1645521,-3.445533195482207
1128373,1645521,-3.445533195482207
1128373,1645521,-3.445533195482207
1128373,3538985,-3.4657359027997265
1128373,6985421,-3.4657359027997265
1128373,7021142,-3.506557897319982
1128373,7021142,-3.506557897319982
1128373,7021142,-3.506557897319982
1128373,4914405,-3.506557897319982
1128373,4914405,-3.506557897319982
1128373,4914405,-3.506557897319982
1128373,5415258,-3.58351893845611
1128373,1139027,-3.58351893845611
1128373,4031161,-3.58351893845611
1128373,4840638,-3.58351893845611
1128373,3658050,-3.58351893845611
1128373,7175159,-3.624340932976365
1128373,7175159,-3.624340932976365
1128373,8381938,-3.6971782569286313
1128373,8381938,-3.6971782569286313
1128373,8381938,-3.6971782569286313
1128373,7132237,-3.6971782569286313
1128373,7132237,-3.6971782569286313
1128373,7132237,-3.6971782569286313
1128373,1881689,-3.6971782569286313
1128373,1881689,-3.6971782569286313
1128373,1881689,-3.6971782569286313
1128373,1336817,-3.6971782569286313
1128373,1336817,-3.6971782569286313
1128373,1336817,-3.6971782569286313
1128373,7707248,-3.6971782569286313
1128373,7707248,-3.6971782569286313
1128373,7707248,-3.6971782569286313
1128373,1526424,-3.7013019741124937
1128373,3233453,-3.7013019741124937
1128373,1348383,-3.7013019741124937
1128373,3538978,-3.7013019741124937
1128373,5200528,-3.7013019741124937
1128373,6373938,-3.7013019741124937
1128373,7445201,-3.871201010907891
1128373,7445201,-3.871201010907891
1128373,260319,-3.871201010907891
1128373,260319,-3.871201010907891
1128373,260319,-3.871201010907891
1128373,130855,-3.871201010907891
1128373,130855,-3.871201010907891
1128373,130855,-3.871201010907891
1128373,1115391,-3.871201010907891
1128373,1115391,-3.871201010907891
1128373,1115391,-3.871201010907891
1128373,2318591,-3.871201010907891
1128373,2318591,-3.871201010907891
1128373,2318591,-3.871201010907891
1128373,313391,-3.891820298110627
1128373,2787846,-3.891820298110627
1128373,794128,-3.891820298110627
1128373,6099568,-3.891820298110627
1128373,6099568,-3.891820298110627
1128373,6099568,-3.891820298110627
1128373,6849327,-3.891820298110627
1128373,6320748,-3.891820298110627
1128373,3003133,-3.891820298110627
1128373,5278872,-3.891820298110627
1128373,4434119,-3.891820298110627
1128373,5128160,-3.891820298110627
1128373,1880291,-3.891820298110627
1128373,7006872,-3.891820298110627
1128373,5594376,-3.891820298110627
1128373,6104684,-3.891820298110627
1128373,2171098,-3.891820298110627
1128373,893286,-3.891820298110627
1128373,4036648,-3.891820298110627
1128373,5836455,-3.891820298110627
1128373,6587084,-3.891820298110627
1128373,8224799,-3.891820298110627
1128373,8224803,-3.891820298110627
1128373,841675,-3.891820298110627
1128373,8586586,-3.912023005428146
1128373,1767117,-3.912023005428146
1128373,7282869,-3.912023005428146
1128373,2978915,-3.912023005428146
1127622,3003133,-4.45143608604605
1127622,2662003,-4.828313737302301
1127622,6761383,-4.828313737302301
1127622,6761383,-4.828313737302301
1127622,6761383,-4.828313737302301
1127622,2953604,-4.828313737302301
1127622,3678010,-4.828313737302301
1127622,5415258,-5.375278407684165
1127622,1139027,-5.375278407684165
1127622,4031161,-5.375278407684165
1127622,4840638,-5.375278407684165
1127622,3658050,-5.375278407684165
1127622,7208001,-5.791589831066438
1127622,7087848,-5.807391457275221
1127622,2775642,-5.809142990314028
1127622,313391,-5.83773044716594
1127622,2787846,-5.83773044716594
1127622,794128,-5.83773044716594
1127622,6849327,-5.83773044716594
1127622,6320748,-5.83773044716594
1127622,5278872,-5.83773044716594
1127622,4434119,-5.83773044716594
1127622,5128160,-5.83773044716594
1127622,1880291,-5.83773044716594
1127622,7006872,-5.83773044716594
1127622,5594376,-5.83773044716594
1127622,1733656,-5.83773044716594
1127622,6104684,-5.83773044716594
1127622,2171098,-5.83773044716594
1127622,893286,-5.83773044716594
1127622,4036648,-5.83773044716594
1127622,5836455,-5.83773044716594
1127622,6587084,-5.83773044716594
1127622,8224799,-5.83773044716594
1127622,8224803,-5.83773044716594
1127622,841675,-5.83773044716594
1127622,330124,-5.898526551448713
1127622,1562029,-5.898526551448713
1127622,1562029,-5.898526551448713
1127622,1562029,-5.898526551448713
1127622,8625666,-5.898526551448713
1127622,8534914,-5.903088603156555
1127622,955252,-6.044709061626794
1127622,5335848,-6.068425588244111
1127622,7208022,-6.120541589383125
1127622,1901699,-6.125412519617721
1127622,5047605,-6.197054939174603
1127622,2321620,-6.214608098422191
1127622,7886396,-6.214608098422191
1127622,7886396,-6.214608098422191
1127622,7886396,-6.214608098422191
1127622,7518536,-6.238324625039508
1127622,1456372,-6.238324625039508
1127622,643305,-6.238324625039508
1127622,2212058,-6.238324625039508
1127622,313387,-6.238324625039508
1127622,3174932,-6.238324625039508
1127622,3319374,-6.238324625039508
1127622,2577674,-6.238324625039508
1127622,734866,-6.238324625039508
1127622,1229022,-6.238324625039508
1127622,7524279,-6.238324625039508
1127622,2732196,-6.238324625039508
1127622,3036707,-6.238324625039508
1127622,173383,-6.238324625039508
1127622,173383,-6.238324625039508
1127622,146980,-6.238324625039508
1127622,8469497,-6.238324625039508
1127622,7204199,-6.238324625039508
1127622,7491451,-6.238324625039508
1127622,4926767,-6.238324625039508
1127622,1052221,-6.238324625039508
1127622,1188468,-6.238324625039508
1127622,1188468,-6.238324625039508
1127622,1188468,-6.238324625039508
1127622,3538985,-6.238324625039508
1127622,5303285,-6.238324625039508
1127622,5389975,-6.238324625039508
1127622,4711239,-6.238324625039508
1127622,6356913,-6.238324625039508
1127622,6558602,-6.238324625039508
1127622,6684793,-6.238324625039508
1127622,7984122,-6.238324625039508
1127622,6985421,-6.238324625039508
1127622,2161219,-6.238324625039508
1127622,8137674,-6.238324625039508
1127622,8137674,-6.238324625039508
1127622,8137674,-6.238324625039508
1127622,8285817,-6.238324625039508
1127622,8079047,-6.238324625039508
1127622,8137192,-6.238324625039508
1127622,2092748,-6.238324625039508
1127622,953836,-6.238324625039508
1127622,974759,-6.238324625039508
1127622,7603657,-6.238324625039508
1127622,8167862,-6.238324625039508
1127622,4600699,-6.238324625039508
1127622,789367,-6.238324625039508
1127622,3627605,-6.3039916595568775
1127622,8718244,-6.307734076411675
1124979,6761383,-2.525728644308255
1124979,6761383,-2.525728644308255
1124979,6761383,-2.525728644308255
1124979,8011232,-2.644992065135073
1124979,8011232,-2.644992065135073
1124979,1612110,-2.995732273553991
1124979,2662003,-3.2188758248682006
1124979,3678010,-3.2188758248682006
1124979,8108491,-3.295836866004329
1124979,8108491,-3.295836866004329
1124979,8108491,-3.295836866004329
1124979,8108496,-3.295836866004329
1124979,8108496,-3.295836866004329
1124979,8108496,-3.295836866004329
1124979,1692005,-3.295836866004329
1124979,1692005,-3.295836866004329
1124979,1692005,-3.295836866004329
1124979,7145334,-3.295836866004329
1124979,7145334,-3.295836866004329
1124979,7145334,-3.295836866004329
1124979,2806266,-3.295836866004329
1124979,2806266,-3.295836866004329
1124979,8601841,-3.295836866004329
1124979,8601841,-3.295836866004329
1124979,8601841,-3.295836866004329
1124979,7161866,-3.295836866004329
1124979,7161866,-3.295836866004329
1124979,7161866,-3.295836866004329
1124979,419283,-3.295836866004329
