qid,pid,score
1112389,6766797,-24.390869590198722
1112389,8817199,-24.398976584930498
1112389,5054162,-24.448749597594503
1112389,7582044,-24.46989975989028
1112389,4337245,-24.493289770286097
1112389,1133824,-24.53983096976398
1112389,6199114,-24.541067093709167
1112389,6083131,-24.57310235137116
1112389,4459409,-24.576332485325516
1112389,5222233,-24.58197565429971
1112389,4355903,-24.607493089167406
1112389,648294,-24.6528640530539
1112389,7651153,-24.663398624319402
1112389,5054164,-24.682377089525207
1112389,5054164,-24.682377089525207
1112389,4046104,-24.682377089525207
1112389,4046104,-24.682377089525207
1112389,4337249,-24.705438717251567
1112389,7523033,-24.717934803586346
1112389,2086179,-24.743940942365253
1112389,6832271,-24.743940942365253
1112389,1250266,-24.75819598843038
1112389,7400872,-24.75819598843038
1112389,1133822,-24.794968682003034
1112389,5892679,-24.81462433555151
1112389,2086174,-24.81462433555151
1112389,7400877,-24.817368276665395
1112389,5798542,-24.85557548466476
1112389,1015766,-24.85846616678358
1112389,4069,-24.865583384779203
1112389,5798547,-24.873110652198477
1112389,6199116,-24.87945559440769
1112389,4212070,-24.886834631451944
1112389,4931199,-24.92208116104887
1112389,6064415,-24.947711543677958
1112389,7651158,-24.969862558402426
1112389,2086176,-24.98413209392992
1112389,4072,-24.98413209392992
1112389,5892683,-24.98413209392992
1112389,8363369,-24.98413209392992
1112389,2086172,-24.98413209392992
1112389,1521558,-25.001383074203222
1112389,8313279,-25.00373963701881
792752,6571521,-7.584156167876102
792752,8803599,-8.057126103497543
792752,8803596,-8.215187875940392
792752,8666254,-8.28350024796465
792752,8803603,-8.342619504712607
792752,8803604,-8.595116829091431
792752,8803595,-8.655727528082089
792752,8803602,-8.854472475708496
792752,8803598,-8.881318516372778
792752,6348951,-9.311541275606668
792752,5080330,-9.395764246306923
792752,5080327,-9.45668266127634
792752,665982,-13.267236597839632
792752,5231365,-13.32145046756376
792752,5231365,-13.32145046756376
792752,5231365,-13.32145046756376
792752,8071280,-13.4762237947946
792752,8071280,-13.4762237947946
792752,548393,-13.4762237947946
792752,548393,-13.4762237947946
792752,444369,-13.4762237947946
792752,444369,-13.4762237947946
792752,8027180,-13.4762237947946
792752,8027180,-13.4762237947946
792752,1468688,-13.4762237947946
792752,1468688,-13.4762237947946
792752,2229525,-13.4762237947946
792752,2229525,-13.4762237947946
792752,2494523,-13.4762237947946
792752,2494523,-13.4762237947946
792752,8401289,-13.477957629155286
792752,8401289,-13.477957629155286
792752,3586244,-13.477957629155286
792752,3586244,-13.477957629155286
792752,8023290,-13.47809644566189
792752,8023290,-13.47809644566189
792752,1562825,-13.47809644566189
792752,1562825,-13.47809644566189
792752,541397,-13.47809644566189
792752,541397,-13.47809644566189
792752,8802293,-13.47809644566189
792752,8802293,-13.47809644566189
792752,922334,-13.497388013455675
792752,922334,-13.497388013455675
792752,8082800,-13.497388013455675
792752,8082800,-13.497388013455675
792752,8722845,-13.518330613190265
792752,7556400,-13.51850186029693
792752,7556400,-13.51850186029693
792752,756518,-13.51850186029693
792752,756518,-13.51850186029693
792752,6541909,-13.51850186029693
792752,6541909,-13.51850186029693
792752,2403322,-13.521218073970397
792752,8110829,-13.538402522003265
792752,8110829,-13.538402522003265
792752,7232172,-13.552956214558726
792752,547782,-13.564927853034764
792752,2642442,-13.586092071695838
792752,8103709,-13.597402488128147
792752,7048045,-13.5985508654185
792752,7792668,-13.599974602230777
792752,5793386,-13.616082188635794
792752,8189282,-13.626920135402413
792752,8626561,-13.629619044092317
792752,8184309,-13.655425853764134
792752,8381364,-13.68315619903773
792752,7703666,-13.68315619903773
792752,8074898,-13.688678660470938
792752,125450,-13.688678660470938
792752,8731733,-13.688678660470938
792752,8731733,-13.688678660470938
792752,616572,-13.690857252779034
792752,8730172,-13.69755493056964
792752,513443,-13.69755493056964
792752,7001556,-13.69755493056964
792752,383574,-13.69755493056964
792752,185706,-13.69755493056964
792752,8175294,-13.70437985803012
792752,8146842,-13.706061469732713
792752,8716240,-13.706061469732713
792752,1200043,-13.709122219905579
792752,7177133,-13.709122219905579
792752,7207486,-13.709122219905579
792752,1004828,-13.709122219905579
792752,1004828,-13.709122219905579
792752,125448,-13.709122219905579
792752,7784637,-13.716512418478727
792752,7163577,-13.728283915063297
792752,7781096,-13.730906509729827
792752,4468,-13.735291899178407
792752,8164328,-13.736260980355596
792752,363261,-13.745159230910936
792752,7129469,-13.747796264954026
792752,534097,-13.747796264954026
792752,884436,-13.747796264954026
792752,4719711,-13.748735844683713
792752,781875,-13.755446694913456
792752,1890645,-13.763027061892446
792752,1890645,-13.763027061892446
1119729,8557131,-22.62605601961873
1119729,2190622,-23.28055989275945
1119729,8537209,-23.526850612850026
1119729,4979931,-24.029843603586162
1119729,4594471,-24.176192322331115
1119729,8537212,-24.289845125955363
1119729,8537204,-24.466150458682883
1119729,6800871,-24.500683703296783
1119729,6188699,-24.525449549309673
1119729,8362076,-24.684347206281107
1119729,6800870,-24.68545903180264
1119729,1303633,-24.705498345588623
1119729,330786,-24.927809440485
1119729,1303638,-24.987016631313676
1119729,3675990,-25.05371158604118
1119729,2218829,-25.110859543407994
1119729,858187,-25.127332141592067
1119729,8362077,-25.151941638888577
1119729,6083378,-25.271093957505176
1119729,7653921,-25.288736215000043
1119729,5876399,-25.291661141740498
1119729,4979934,-25.34562907749652
1119729,6284327,-25.34562907749652
1119729,2159307,-25.391893940242866
1119729,6083380,-25.413100435527593
1119729,7480740,-25.472985979605856
1119729,5876400,-25.53659310886203
1119729,2787567,-25.560538778654358
1119729,2203465,-25.581495629862502
1119729,2787566,-25.609122040050075
1119729,8557136,-25.635653640332997
1119729,4552178,-25.664808488367502
1119729,6936329,-25.694547194947933
1119729,7653915,-25.723450721986723
1119729,917061,-25.75875427354138
1119729,385216,-25.75929300945693
1119729,5875857,-25.86272363289184
1119729,6122014,-25.87318141764905
1119729,4499246,-25.878521744884864
1119729,4346712,-25.88605363997969
1119729,5809617,-25.913247122800254
1119729,6122013,-25.924570665728844
1119729,8721935,-25.93731631549249
1119729,4594473,-25.94236419419303
1119729,5729509,-25.959674195530575
1119729,3178016,-26.012473239064338
1119729,6243999,-26.012473239064338
1119729,7808113,-26.037732027091565
1119729,7903982,-26.039572796054753
1119729,4594472,-26.15268109176962
1119729,5142148,-26.214211649520443
1119729,2318417,-26.229115246434198
1119729,6178089,-26.23574072100789
1119729,2159310,-26.23578171218443
1119729,2140466,-26.24311800640492
1119729,4346716,-26.24311800640492
1119729,6083373,-26.288177176783694
1119729,7808115,-26.302860652897326
1119729,8557133,-26.385943762197655
1119729,2159311,-26.395338689642113
1119729,4103693,-26.40779298852048
1119729,4552177,-26.40847314127795
1119729,6800872,-26.45274361521759
1119729,6098307,-26.45777346926979
1119729,982588,-26.45777346926979
1119729,6188701,-26.505624693751944
1119729,3451057,-26.505624693751944
1119729,2218824,-26.55766539760219
1119729,4103696,-26.574470373162935
1119729,7653918,-26.577959380419053
1119729,623150,-26.577959380419053
1119729,7653917,-26.578771332348264
1119729,5875859,-26.60221839222251
1119729,4469209,-26.60825306101545
1119729,6178093,-26.611419167894084
1119729,4469208,-26.612947122915408
1119729,385212,-26.629074156449157
1119729,945785,-26.680898579376706
1119729,2203472,-26.680898579376706
1119729,2203470,-26.685673490030897
1119729,3109345,-26.69211929788676
1119729,4882026,-26.717500553404655
1119729,982584,-26.721909285528195
1119729,623144,-26.730449244323914
1119729,982580,-26.736642407490454
1119729,2074836,-26.738511909153114
1119729,528940,-26.78927126897431
1119729,1293569,-26.827261386563702
1119729,6133909,-26.835256421733202
1119729,8294483,-26.837580337936636
1119729,6977117,-26.851620883273327
1119729,7808118,-26.881728888989226
1119729,3451055,-26.89440356990102
1119729,4598095,-26.899088701488957
1119729,2079702,-26.899088701488957
1119729,7030122,-26.913846977394186
1119729,6225010,-26.972092639151555
1119729,6281189,-27.01478490784037
1119729,8294486,-27.04792906256156
1119729,1765594,-27.08036057094471
1105095,8208165,-17.560601592456894
1105095,8208159,-19.82849939398503
1105095,3598029,-20.893502268422214
1105095,8208163,-21.37174338159294
1105095,8208160,-21.611792062603524
1105095,4121226,-22.08793468018629
1105095,7576784,-22.15722365040236
1105095,6847368,-22.280494389745876
1105095,3598032,-22.296978763897563
1105095,4121225,-22.372762052365555
1105095,773276,-22.42139155267965
1105095,2938192,-22.612600543322564
1105095,4806819,-22.612600543322564
1105095,7576781,-22.635408340734188
1105095,3563994,-22.65653900141973
1105095,4404524,-22.77280641968864
1105095,4285557,-22.846181439663518
1105095,1234935,-22.861883275895387
1105095,6620151,-22.868147213175153
1105095,4285556,-22.894917070426498
1105095,6920718,-22.977438361568613
1105095,3563995,-22.979231607107586
1105095,8013005,-22.99244197130201
1105095,4885304,-23.049119813063886
1105095,1585143,-23.07558955747371
1105095,2470961,-23.091530633037785
1105095,7576785,-23.091530633037785
1105095,8208161,-23.102642116376316
1105095,5382334,-23.10634441603269
1105095,5077534,-23.110159236390956
1105095,6391424,-23.12299006160721
1105095,4285554,-23.14188084707438
1105095,5647522,-23.252952418855795
1105095,2475407,-23.319414289358928
1105095,520921,-23.319414289358928
1105095,43779,-23.373042164480516
1105095,7465882,-23.399999588033374
1105095,4702616,-23.432547025374696
1105095,8454268,-23.434361880482424
1105095,3085404,-23.48254966625204
1105095,3356378,-23.504154076958898
1105095,4540743,-23.51499207767875
1105095,6990777,-23.580577998136633
1105095,6497976,-23.603663106470883
1105095,3598870,-23.65401155247102
1105095,8208264,-23.656620693336592
1105095,3607586,-23.666218044324864
1105095,3159703,-23.667390717884633
1105095,8178605,-23.667390717884633
1105095,1267260,-23.66898652143217
1105095,3266631,-23.757557405199915
1105095,5927230,-23.779754997144927
1105095,2591980,-23.811345903576402
1105095,4817694,-23.81816420786164
1105095,5029024,-23.82233722823464
1105095,1395150,-23.834570679505863
1105095,4922715,-23.878045163095216
1105095,8208167,-23.95086794486121
1105095,5179488,-23.995697650146187
1105095,5432154,-23.995697650146187
1105095,8208164,-24.007601955033326
1105095,7336486,-24.010027278562216
1105095,4302854,-24.010027278562216
1105095,4505613,-24.01320391276024
1105095,3853483,-24.058637187745884
1105095,3787902,-24.06717075768033
1105095,4922234,-24.06717075768033
1105095,2331282,-24.072822829679936
1105095,8208162,-24.075423464523993
1105095,7962997,-24.075797155344972
1105095,5382329,-24.09267333458602
1105095,5382330,-24.123280392297687
1105095,5284467,-24.204009308411663
1105095,2582314,-24.207285967526026
1105095,2536852,-24.253527840528246
1105095,3637499,-24.255019339388173
1105095,4540745,-24.3108135453635
1105095,8374423,-24.333840661271392
1105095,4999848,-24.333875007447475
1105095,2277903,-24.341239355382452
1105095,8374422,-24.341366877272932
1105095,1253552,-24.34554902376647
1105095,4285555,-24.371741584139208
1105095,7711396,-24.379514449204244
1105095,5977790,-24.38608237005902
1105095,4922239,-24.396960596639314
1105095,2062100,-24.421759162574556
1105095,6084924,-24.43370289434752
1105095,5692067,-24.450973085059545
1105095,3697352,-24.468567648223516
1105095,2562335,-24.472602869475633
1105095,7465881,-24.48240844201937
1105095,584018,-24.502227642628476
1105095,773275,-24.510009081142435
1105095,4831947,-24.516615332142678
1105095,4062107,-24.533209672137357
1105095,8178600,-24.553869276952202
1105095,8208166,-24.56893772469709
1105095,2591982,-24.570026328528137
1105095,5785989,-24.570026328528137
1105103,6160855,-25.033394666707398
1105103,1889605,-26.444753428806436
1105103,3145742,-26.55525149704321
1105103,4411051,-26.945718019309776
1105103,6886559,-26.947586483770866
1105103,8208071,-27.159456674460802
1105103,1889607,-27.248384351868864
1105103,902633,-27.513354587790168
1105103,495113,-27.513354587790168
1105103,225721,-27.532266782061996
1105103,8208072,-27.644257923350064
1105103,6311848,-27.689863310600852
1105103,2341642,-27.776217602909156
1105103,1635991,-27.791537944006723
1105103,1974981,-27.791537944006723
1105103,2438261,-27.813385881818057
1105103,3382277,-28.00881768108362
1105103,8343802,-28.141758307435115
1105103,4847459,-28.171060501639193
1105103,1220801,-28.201765392409857
1105103,7852757,-28.207984441185218
1105103,4405373,-28.32040823221585
1105103,7370466,-28.37713450707795
1105103,214723,-28.404019264381322
1105103,5409136,-28.413939405914732
1105103,3145750,-28.420263823337738
1105103,3697289,-28.434146202944152
1105103,3145748,-28.47014236463302
1105103,2786686,-28.532841731221662
1105103,8343808,-28.53689305091507
1105103,6971305,-28.53689305091507
1105103,2702705,-28.59064584322704
1105103,5715084,-28.643639859254098
1105103,5561360,-28.69570408867039
1105103,8295062,-28.713614847035945
1105103,7450810,-28.720298299955
1105103,1413359,-28.763732348949283
1105103,6185530,-28.767574022205146
1105103,4400817,-28.767574022205146
1105103,4530888,-28.78072994869665
1105103,2766297,-28.89707358436009
1105103,3431644,-28.912316490283516
1105103,4956714,-28.926936564064725
1105103,1994806,-28.93462554039112
1105103,5341712,-28.962433992196853
1105103,7718313,-28.96517345785527
1105103,5727752,-29.052911047176266
1105103,7824885,-29.06992902413237
1105103,2814510,-29.082668285608968
1105103,7351745,-29.16553515437729
1105103,424150,-29.225811562730335
1105103,3843651,-29.253544414598895
1105103,8208073,-29.265863320866057
1105103,4035472,-29.2770031192497
1105103,8169590,-29.287492419998088
1105103,7237106,-29.334675729931924
1105103,8023086,-29.334675729931924
1105103,7351747,-29.347373375231665
1105103,4808600,-29.347373375231665
1105103,8208070,-29.373653433461616
1105103,1212802,-29.42701480462918
1105103,5344558,-29.46981909187152
1105103,2259840,-29.536045225621624
1105103,7154901,-29.536045225621624
1105103,1957154,-29.536045225621624
1105103,3446772,-29.572947476201353
1105103,744140,-29.601405633458388
1105103,3735798,-29.601405633458388
1105103,5740649,-29.601405633458388
1105103,3352338,-29.619783456796064
1105103,4245051,-29.630090955319467
1105103,6120416,-29.6364712296758
1105103,8186384,-29.66592265763793
1105103,5727751,-29.66592265763793
1105103,2250580,-29.67918180617492
1105103,721836,-29.686588731589133
1105103,7738584,-29.687155264857697
1105103,6064743,-29.714018013138432
1105103,751940,-29.724131906983185
1105103,3687596,-29.72884330431523
1105103,6275905,-29.74282336461769
1105103,4230721,-29.74758691359935
1105103,1148862,-29.789779737017195
1105103,8040407,-29.792511697559377
1105103,2670668,-29.854624297552164
1105103,2566345,-29.854624297552164
1105103,2062611,-29.854624297552164
1105103,4429991,-29.868514198326654
1105103,7761883,-29.909763292365117
1105103,2213698,-29.909763292365117
1105103,6120417,-29.909763292365117
1105103,183495,-29.915974760511233
1105103,4434251,-29.96282556093375
1105103,4482918,-29.976581563172957
1105103,818028,-29.984116124619053
1105103,4234560,-30.00363210085236
1105103,1957158,-30.01503033835428
1105103,3514843,-30.036462518406537
1105103,3481599,-30.036462518406537
1105103,4933317,-30.036462518406537
1128373,1645521,-5.762504095797358
1128373,1645521,-5.762504095797358
1128373,1645521,-5.762504095797358
1128373,8656493,-6.302921518182994
1128373,3700435,-7.74224435495475
1128373,2177824,-7.759624195685175
1128373,2177823,-7.81971968507229
1128373,2172297,-7.982472817159567
1128373,4377992,-8.008616980294272
1128373,5597374,-8.065166214228569
1128373,4429754,-8.13444463111541
1128373,4377989,-8.135547063635853
1128373,7630511,-8.223718510235024
1128373,2177820,-8.229488520270252
1128373,6378161,-8.243819181942028
1128373,419619,-8.27949406288603
1128373,5814751,-8.307080707150703
1128373,6320654,-8.307080707150703
1128373,6450703,-8.33429201126226
1128373,8240741,-8.33429201126226
1128373,5298257,-8.361138051926542
1128373,6450705,-8.387628505426582
1128373,1419245,-8.465057529787964
1128373,7807498,-8.490215094201684
1128373,3466511,-8.647884324811038
1128373,5200937,-8.685268590835344
1128373,6773401,-8.704650772702912
1128373,6378159,-8.725781165514451
1128373,3283194,-8.747880837887621
1128373,592759,-8.7976908039727
1128373,7025083,-8.857396730272061
1128373,526012,-8.886594329114367
1128373,8656497,-8.915371804018566
1128373,5961246,-8.915371804018566
1128373,4025315,-8.93019870310216
1128373,3108718,-8.971713557951958
1128373,5961243,-8.971713557951958
1128373,6241319,-8.973105409117846
1128373,2802480,-8.999300202216629
1128373,4283438,-8.999300202216629
1128373,8656499,-9.026511506328188
1128373,7437094,-9.026511506328188
1128373,3303762,-9.026511506328188
1128373,3303763,-9.026511506328188
1128373,200553,-9.053040013078055
1128373,1030512,-9.05335754699247
1128373,5844826,-9.05335754699247
1128373,5281148,-9.05335754699247
1128373,1413647,-9.05335754699247
1128373,6702197,-9.07984800049251
1128373,3895494,-9.07984800049251
1128373,6600582,-9.07984800049251
1128373,1588752,-9.09042427910236
1128373,6121503,-9.105992163627215
1128373,2353518,-9.105992163627215
1128373,7617548,-9.105992163627215
1128373,846106,-9.105992163627215
1128373,6384452,-9.105992163627215
1128373,6892380,-9.105992163627215
1128373,6274933,-9.108857589312208
1128373,8556205,-9.15727702485389
1128373,7803166,-9.15727702485389
1128373,3705011,-9.15727702485389
1128373,7112968,-9.15727702485389
1128373,7112964,-9.15727702485389
1128373,5553616,-9.182434589267611
1128373,1995051,-9.182434589267611
1128373,2091045,-9.182434589267611
1128373,8770676,-9.182434589267611
1128373,4004681,-9.182434589267611
1128373,7977219,-9.182434589267611
1128373,4147212,-9.198558721642911
1128373,7132746,-9.207279629264725
1128373,6550755,-9.207279629264725
1128373,500114,-9.207279629264725
1128373,532512,-9.207279629264725
1128373,4443764,-9.207279629264725
1128373,675165,-9.207279629264725
1128373,1061596,-9.231819814448354
1128373,4430583,-9.231819814448354
1128373,6168899,-9.250509694449432
1128373,3727711,-9.256062535513044
1128373,1054894,-9.256062535513044
1128373,1815120,-9.256062535513044
1128373,7480959,-9.256062535513044
1128373,7143366,-9.280014917606476
1128373,1508209,-9.280014917606476
1128373,1291652,-9.30368383290048
1128373,2239027,-9.30368383290048
1128373,404251,-9.373054948876261
1128373,2986688,-9.418000660580377
1128373,4585049,-9.418000660580377
1128373,404250,-9.418000660580377
1128373,4281059,-9.418000660580377
1128373,754873,-9.440100332953548
1128373,5254488,-9.440100332953548
1128373,3980915,-9.440100332953548
1128373,5846110,-9.461958474017928
1128373,7175865,-9.48358030622636
1128373,7753848,-9.588316277260992
1127622,3627605,-10.01478770084511
1127622,8719473,-10.091991696265527
1127622,6696954,-10.135032971965693
1127622,8719474,-10.13746371336144
1127622,1419316,-10.172995143579744
1127622,1682047,-10.214945816834316
1127622,1345491,-10.24273767279525
1127622,717667,-10.262833938918023
1127622,955246,-10.273642214894348
1127622,8089368,-10.273642214894348
1127622,8189477,-10.284960218002103
1127622,5899880,-10.30931771752733
1127622,1345494,-10.37912017647592
1127622,4537354,-10.379814718845376
1127622,955244,-10.380683321229682
1127622,7208023,-10.420312035949868
1127622,2382778,-10.437827906141766
1127622,8623600,-10.566634256699514
1127622,1379447,-10.575536284450578
1127622,6438649,-10.600325436282874
1127622,2382782,-10.631135803492144
1127622,2711483,-10.652353081720605
1127622,8802879,-10.65247202679613
1127622,3768864,-10.664829594263296
1127622,4039127,-10.699265160052727
1127622,7208001,-10.703057665950233
1127622,3768871,-10.708135058529717
1127622,1379440,-10.716108070823815
1127622,3768865,-10.71888511077133
1127622,3768873,-10.744816423872267
1127622,8623605,-10.75074109582839
1127622,8623597,-10.761637826866496
1127622,2205371,-10.766476556835503
1127622,8623606,-10.771574067669148
1127622,7208030,-10.774804468883847
1127622,8189473,-10.786244468769398
1127622,1220769,-10.816543448672885
1127622,1220767,-10.819554022190395
1127622,2953606,-10.846150457766585
1127622,1345497,-10.846150457766585
1127622,4657093,-10.84850135950916
1127622,6438647,-10.875786660121527
1127622,4107694,-10.888817286862112
1127622,6438651,-10.900667583387104
1127622,7489808,-10.901945278242495
1127622,3768868,-10.904222891985158
1127622,1345499,-10.949444955466856
1127622,2711475,-10.960315543900856
1127622,7950371,-10.960315543900856
1127622,4082033,-10.965098829536718
1127622,6735157,-10.965098829536718
1127622,5680798,-10.976771395947617
1127622,244617,-10.978551303730084
1127622,8623601,-11.004582308526874
1127622,955245,-11.012018621183724
1127622,8189471,-11.026372247306869
1127622,521154,-11.026372247306869
1127622,1050134,-11.032608198638037
1127622,3768872,-11.056671571693494
1127622,3382811,-11.086557780479888
1127622,6419041,-11.112407252273057
1127622,8623604,-11.138186431698564
1127622,788553,-11.162232004740064
1127622,955250,-11.199499564735735
1127622,7216120,-11.204219919939732
1127622,4107688,-11.204219919939732
1127622,8454906,-11.210479086435745
1127622,8742652,-11.226417181598862
1127622,5899881,-11.226480517155098
1127622,7354240,-11.236309842511178
1127622,8719476,-11.240086095529444
1127622,2463910,-11.245982459376755
1127622,3631833,-11.245982459376755
1127622,652120,-11.246815042315701
1127622,3936323,-11.246815042315701
1127622,5899878,-11.261568636444672
1127622,3768867,-11.269816359146036
1127622,6696951,-11.272673924108211
1127622,3631836,-11.280173343892601
1127622,8143744,-11.280173343892601
1127622,4366747,-11.281070578666329
1127622,1674306,-11.281466061926452
1127622,6914165,-11.308399739460897
1127622,244613,-11.308602497248359
1127622,7208022,-11.315741106503038
1127622,3631830,-11.317440903888272
1127622,5899884,-11.317440903888272
1127622,8534913,-11.317440903888272
1127622,4580503,-11.317440903888272
1127622,8623603,-11.322283018093788
1127622,2684201,-11.336082844123515
1127622,6972236,-11.338252806210955
1127622,2528602,-11.344105870189368
1127622,2525951,-11.350039133340424
1127622,8809727,-11.354251181663717
1127622,6735155,-11.36066829300548
1127622,5047605,-11.362393176175827
1127622,7208021,-11.362552079090209
1127622,7420002,-11.362552079090209
1127622,3464027,-11.362552079090209
1124979,1612110,-5.935192010371721
1124979,8011232,-6.396221214185948
1124979,8011232,-6.396221214185948
1124979,6547158,-7.311887401436909
1124979,4778057,-7.526940594257812
1124979,2370472,-7.859049739864336
1124979,2174891,-7.859049739864336
1124979,456196,-7.885193902999041
1124979,953791,-7.89645945230483
1124979,3382570,-7.911000712670857
1124979,4431292,-7.936478764225717
1124979,3077630,-7.986481368636551
1124979,6442770,-8.2084437282065
1124979,5149912,-8.268149654505864
1124979,8001800,-8.268149654505864
1124979,2112101,-8.29734725334817
1124979,1519491,-8.326279442227346
1124979,6019977,-8.34700501629844
1124979,1015784,-8.34700501629844
1124979,8015184,-8.38246648218576
1124979,6142292,-8.387804781053307
1124979,4310279,-8.410053126450432
1124979,5468863,-8.410053126450432
1124979,7878582,-8.43726443056199
1124979,3511647,-8.43726443056199
1124979,1129104,-8.46411047122627
1124979,8187569,-8.490600924726312
1124979,1661393,-8.490600924726312
1124979,800181,-8.516745087861018
1124979,5927094,-8.516745087861018
1124979,7744314,-8.542551897532833
1124979,367261,-8.568029949087693
1124979,8815859,-8.568029949087693
