qid,pid,score
1127622,717666,-9.412330617669873
1127622,5680798,-9.450042720479697
1127622,8719474,-9.452947934952913
1127622,8189477,-9.485887010232462
1127622,1345494,-9.522711655011241
1127622,8719473,-9.554100678056665
1127622,8623600,-9.592825668105862
1127622,8244857,-9.593108192224463
1127622,5925828,-9.620937400547232
1127622,8623606,-9.658797191449649
1127622,244618,-9.667775408693045
1127622,1345490,-9.67257795066888
1127622,1345491,-9.70590669092467
1127622,8719476,-9.715978462344689
1127622,2900127,-9.715978462344689
1127622,1682047,-9.720376904003357
1127622,3382811,-9.81826431296762
1127622,7208026,-9.820869848730382
1127622,1345499,-9.830008392191354
1127622,1674306,-9.848743489356812
1127622,4657093,-9.872410530325023
1127622,7208023,-9.884954922373653
1127622,7405987,-9.924937806856374
1127622,4537359,-9.924937806856374
1127622,4537354,-9.929870736210475
1127622,6174606,-9.96767424437752
1127622,8623603,-9.975881158263396
1127622,717667,-9.97657654196462
1127622,7216126,-9.997532226042685
1127622,8189471,-10.043621731066729
1127622,521154,-10.043621731066729
1127622,8513473,-10.050489125537764
1127622,871179,-10.050489125537764
1127622,8623605,-10.068503298441936
1127622,7208021,-10.097849175186782
1127622,7420002,-10.097849175186782
1127622,3464027,-10.097849175186782
1127622,3855038,-10.097849175186782
1127622,2795164,-10.105443229106413
1127622,244612,-10.105443229106413
1127622,1220769,-10.129834594641078
1127622,6764136,-10.153073383275684
1127622,7438573,-10.153073383275684
1127622,6901961,-10.153073383275684
1127622,8189473,-10.155214536988982
1127622,7216120,-10.156969503573507
1127622,4107688,-10.156969503573507
1127622,2711475,-10.166764098200593
1127622,7950371,-10.166764098200593
1127622,6696954,-10.167157032012062
1127622,1304556,-10.184792084996399
1127622,491496,-10.192670474287684
1127622,491496,-10.192670474287684
1127622,2202086,-10.212669307736077
1127622,2633123,-10.21505157975951
1127622,3790073,-10.21505157975951
1127622,7216127,-10.223691923144683
1127622,1788411,-10.223691923144683
1127622,3667537,-10.223691923144683
1127622,8742652,-10.227625374043669
1127622,788553,-10.253356385276335
1127622,3768871,-10.260724980527463
1127622,604669,-10.264036866334946
1127622,8683845,-10.314402573618096
1127622,2633124,-10.327846820430533
1127622,2633124,-10.327846820430533
1127622,8164936,-10.327846820430533
1127622,8623604,-10.337975298942299
1127622,4835527,-10.342923460969287
1127622,7758853,-10.342923460969287
1127622,7300884,-10.342923460969287
1127622,1050134,-10.348088160661096
1127622,955250,-10.35140432756741
1127622,1379447,-10.358150074762412
1127622,717661,-10.362605627269742
1127622,3631836,-10.363236289818897
1127622,8143744,-10.363236289818897
1127622,5967140,-10.363840316445383
1124979,8011232,-3.1130714489849125
1124979,8011232,-3.1130714489849125
1124979,1612110,-3.356987584903806
1124979,6761383,-5.029248860610244
1124979,6761383,-5.029248860610244
1124979,6761383,-5.029248860610244
1124979,6442770,-5.367018184372185
1124979,4778057,-5.444826861383975
1124979,5149912,-5.601203516934911
1124979,8001800,-5.601203516934911
1124979,2370472,-5.686623104123593
1124979,2174891,-5.686623104123593
1124979,2112101,-5.708756310496518
1124979,8108491,-5.744375871621454
1124979,8108491,-5.744375871621454
1124979,8108491,-5.744375871621454
1124979,8108496,-5.744375871621454
1124979,8108496,-5.744375871621454
1124979,8108496,-5.744375871621454
1124979,1692005,-5.744375871621454
1124979,1692005,-5.744375871621454
1124979,1692005,-5.744375871621454
1124979,7145334,-5.744375871621454
1124979,7145334,-5.744375871621454
1124979,7145334,-5.744375871621454
1124979,2806266,-5.744375871621454
1124979,2806266,-5.744375871621454
1124979,8601841,-5.744375871621454
1124979,8601841,-5.744375871621454
1124979,8601841,-5.744375871621454
1124979,7161866,-5.744375871621454
1124979,7161866,-5.744375871621454
